K Inj Por b CHD Ext DSP REN_1_1  REN_1_2 REN_2_1 REN_2_2 REN_3_1 REN_3_2 REN_4_1 REN_4_2
0.002293 1.66607 0.367254 97.7815 1036.99 2.32614 34.6391 0.184704 0.319042 0.429941 0.524755 0.606275 0.675876 0.734956 0.784675
0.000694 1.50203 0.18664 253.346 1057.14 4.42513 27.5436 0.298622 0.511038 0.671212 0.786393 0.865117 0.917046 0.9502 0.970839
0.000706 3.30981 0.425236 188.167 1008.84 9.46887 5.13176 0.653959 0.935745 0.991823 0.999936 1.00098 1.00112 1.00114 1.00114
0.00143 1.39009 0.239803 227.473 1073.38 3.8461 42.9611 0.0108407 0.0357761 0.0710088 0.112684 0.157779 0.204537 0.251377 0.297362
0.001509 2.09657 0.153773 411.075 1028.11 2.56262 41.782 0.0712905 0.139445 0.203675 0.263707 0.319599 0.371459 0.419456 0.463864
0.00125 3.19304 0.243776 437.556 1008.75 5.88761 20.5479 0.429486 0.722106 0.876208 0.947574 0.978523 0.991512 0.996822 0.998973
0.001259 1.82962 0.208395 168.526 1017.39 4.36464 15.9588 0.498752 0.775452 0.909473 0.96686 0.988988 0.996888 0.999545 1.0004
0.000653 1.91651 0.439299 172.987 1050.6 4.72625 32.2491 0.490127 0.758066 0.890888 0.952718 0.980214 0.992158 0.997206 0.999307
0.000589 1.21113 0.261996 139.652 1060.57 3.30103 44.5398 0.438478 0.685771 0.834028 0.916928 0.960408 0.982053 0.992436 0.997262
0.001337 1.55838 0.158134 421.317 1070.82 3.38504 49.8989 0.00013745 0.000587712 0.0014093 0.00261408 0.00416907 0.00604746 0.00820807 0.0105844
0.001406 1.11787 0.186841 99.0569 1081.7 3.21717 44.6196 0.0150147 0.0563538 0.114775 0.18116 0.24986 0.317719 0.382909 0.444443
0.001926 3.45296 0.187521 266.161 1044.4 5.23478 28.0592 0.0522263 0.118093 0.185225 0.249967 0.311089 0.36829 0.421601 0.471265
0.002616 0.792825 0.134144 416.734 1103.44 2.34017 25.1943 1.76204e-21 3.32263e-21 4.21706e-21 4.72175e-21 5.00837e-21 5.16871e-21 5.25788e-21 5.30737e-21
0.0015 3.3126 0.125681 343.979 1044.62 4.5417 29.8193 0.0264891 0.0671203 0.112709 0.159265 0.204989 0.249092 0.291324 0.331416
0.002041 0.65724 0.402737 152.488 1074.07 1.1794 29.2196 0.00105413 0.00288827 0.00530688 0.00813163 0.0111901 0.0144483 0.0178473 0.0213106
0.000952 2.13488 0.402901 236.357 1077.44 2.33326 11.1443 0.115481 0.207407 0.286344 0.356351 0.419234 0.476011 0.527281 0.573475
0.00219 3.21322 0.392591 241.942 1016.7 5.67317 21.6873 0.374596 0.621331 0.777245 0.872752 0.92934 0.961662 0.979577 0.989338
0.002027 3.39864 0.368574 486.298 1023.64 8.02193 44.9286 0.321042 0.528936 0.677727 0.78311 0.855789 0.905146 0.938088 0.959889
0.000517 2.08411 0.224497 404.743 1061.95 5.47236 16.0614 0.349181 0.569702 0.723192 0.826631 0.893848 0.936264 0.962384 0.97823
0.002094 3.18996 0.280604 223.102 1025.32 5.64663 5.43792 0.295052 0.487773 0.632309 0.742343 0.824131 0.882679 0.923346 0.950873
0.000956 0.954475 0.103177 112.428 1109.41 1.4548 49.3884 3.42081e-06 2.5364e-05 8.52434e-05 0.000199883 0.000380287 0.00063111 0.000953734 0.00134286
0.00215 1.2419 0.369636 198.03 1081.08 2.28917 14.3013 0.000522719 0.00167886 0.00341366 0.00560024 0.00816519 0.0110338 0.0141106 0.017344
0.002136 3.28486 0.431172 178.457 1148.36 7.06305 31.4684 0.000111821 0.00062538 0.00176112 0.00362002 0.00622796 0.00955158 0.0135258 0.0180465
0.000926 1.10882 0.211511 455.324 1149.44 2.08722 38.9299 6.57429e-07 1.87904e-06 3.4505e-06 5.24029e-06 7.14091e-06 8.99054e-06 1.07361e-05 1.23889e-05
0.002186 0.901509 0.145334 470.982 1066.51 1.028 26.3208 9.43951e-11 1.70536e-10 2.23562e-10 2.60751e-10 2.85872e-10 3.02605e-10 3.13732e-10 3.21092e-10
0.001527 1.60521 0.180222 178.646 1144.09 2.33502 30.983 5.47961e-10 2.73404e-09 7.08955e-09 1.35927e-08 2.17523e-08 3.10489e-08 4.10003e-08 5.12558e-08
0.000844 1.18809 0.318266 459.912 1065.32 1.85974 24.7452 0.056672 0.111417 0.164364 0.214984 0.262871 0.307647 0.349392 0.388369
0.00075 0.832182 0.239974 387.94 1072.6 1.00157 20.3248 0.015429 0.0323354 0.0498476 0.0674662 0.0847954 0.101745 0.118272 0.134323
0.001625 2.40666 0.354689 430.812 1142.63 4.42872 27.0378 2.39794e-06 8.09628e-06 1.66751e-05 2.76657e-05 4.03692e-05 5.42798e-05 6.86384e-05 8.29883e-05
0.001279 0.576708 0.291418 457.602 1080.15 1.47559 37.0781 0.000278705 0.000715151 0.00122339 0.00177436 0.00235132 0.00293809 0.0035269 0.00411148
0.001831 2.6753 0.362988 345.169 1148.63 6.88678 40.9726 2.35932e-06 1.1833e-05 3.19552e-05 6.47396e-05 0.00011057 0.000169056 0.000239233 0.000318855
0.001603 1.90042 0.311324 194.052 1098.44 3.36487 17.4684 0.00234102 0.00799168 0.0166061 0.0275269 0.0401898 0.0541604 0.0690308 0.0843434
0.000563 2.24574 0.461459 195.944 1009.82 5.58073 34.5517 0.570557 0.871232 0.967643 0.992793 0.998918 1.00038 1.00073 1.00082
0.001833 3.31929 0.30181 391.908 1006.09 9.23162 46.9783 0.604991 0.885769 0.971105 0.993206 0.998617 0.999919 1.00023 1.00031
0.00093 2.96145 0.424509 135.976 1111.69 4.61425 32.1967 0.198279 0.341991 0.460715 0.561478 0.646834 0.718431 0.777778 0.826142
0.001291 3.23305 0.459564 427.774 1149.11 4.15138 45.6031 0.000891135 0.00235461 0.00422001 0.00637433 0.00866911 0.0110586 0.0135165 0.0160029
0.000749 2.95059 0.385124 361.411 1085.6 5.00625 35.7879 0.195411 0.340468 0.459434 0.55903 0.642268 0.711249 0.767918 0.814101
0.000844 2.67079 0.414317 196.605 1007.01 6.44587 32.1383 0.565095 0.874883 0.971297 0.994431 0.999429 1.00047 1.00069 1.00074
0.002021 2.17163 0.370247 175.536 1145.57 5.76253 37.9339 1.3572e-05 8.77399e-05 0.00027373 0.000613472 0.00113131 0.001837 0.00273241 0.00380405
0.001538 2.49853 0.144901 362.017 1094.48 7.31684 10.9236 7.10494e-07 7.68722e-06 3.31305e-05 9.27581e-05 0.000202796 0.000375855 0.000622046 0.000945941
0.001352 3.53636 0.347626 230.228 1036.2 8.57708 7.39921 0.434831 0.683982 0.833836 0.917916 0.961658 0.983003 0.992925 0.99736
0.000606 1.88084 0.360016 130.894 1000.9 1.89274 38.5673 0.250346 0.489179 0.684571 0.820533 0.90413 0.951217 0.976168 0.988839
0.002588 3.52776 0.35545 418.483 1052.46 8.29701 12.3631 0.0187702 0.0526436 0.0950005 0.141813 0.190483 0.238941 0.286339 0.332191
0.002192 1.56469 0.39187 147.309 1132.59 1.6869 6.11032 1.06459e-06 3.24645e-06 6.14956e-06 9.53373e-06 1.3168e-05 1.68814e-05 2.0485e-05 2.39074e-05
0.002039 1.36236 0.161103 193.312 1089.92 1.74534 36.7338 8.36876e-10 3.43124e-09 7.81654e-09 1.36234e-08 2.01785e-08 2.7084e-08 3.40646e-08 4.08824e-08
0.001963 1.13237 0.268126 379.64 1016.69 1.58342 30.5437 0.158453 0.279729 0.380053 0.465401 0.538836 0.602132 0.656557 0.703428
0.000711 3.93847 0.252694 317.31 1095.64 6.4735 16.5886 0.169864 0.302598 0.415908 0.514111 0.59904 0.671871 0.733536 0.785252
0.001904 3.26398 0.227408 380.342 1096.13 6.30689 31.0631 9.22851e-06 4.92175e-05 0.000136619 0.000280755 0.000486739 0.000751365 0.00107198 0.00144235
0.000588 2.97491 0.360642 131 1136.77 5.24692 36.2767 0.281019 0.465971 0.608217 0.719574 0.804603 0.867448 0.912358 0.943412
0.002458 3.13734 0.397188 136.422 1096.71 5.56351 45.2465 0.00534115 0.0191136 0.0396479 0.0648424 0.0928092 0.122377 0.152639 0.182836
0.002548 1.71604 0.413592 229.446 1141.42 1.77699 34.5178 4.33063e-09 9.2449e-09 1.37063e-08 1.75743e-08 2.07421e-08 2.31286e-08 2.49822e-08 2.64537e-08
0.00269 3.00389 0.279618 150.856 1127.88 4.11426 7.71623 7.00162e-09 4.46144e-08 1.36783e-07 2.98117e-07 5.34051e-07 8.38358e-07 1.20125e-06 1.6091e-06
0.000868 1.27181 0.176864 224.383 1022.52 1.94757 17.4063 0.31059 0.523455 0.673203 0.779095 0.853226 0.90392 0.937829 0.960257
0.002081 2.87402 0.481144 261.395 1008.82 6.64206 47.9084 0.512851 0.803529 0.927216 0.974058 0.990952 0.996939 0.999054 0.999799
0.002491 1.2795 0.470268 426.014 1056.04 2.71565 14.4907 0.00259838 0.00667359 0.0117108 0.0173995 0.0233825 0.0295214 0.0357804 0.0420966
0.002067 1.48629 0.125391 192.027 1020.89 1.65757 14.7704 0.0903311 0.169807 0.241587 0.306997 0.366873 0.421812 0.472305 0.518634
0.001883 1.69944 0.281985 296.839 1043.92 2.27336 34.0368 0.0252481 0.0561394 0.0893534 0.12312 0.156603 0.189367 0.221097 0.251716
0.000965 1.48741 0.222122 366.675 1068 3.56989 47.6921 0.042497 0.102263 0.168063 0.234868 0.300027 0.36225 0.420492 0.474155
0.00161 0.984162 0.475176 391.777 1080.02 2.53917 8.24953 0.00470544 0.0121105 0.0212439 0.0315641 0.042502 0.0536594 0.0650015 0.0764302
0.00256 2.26143 0.464859 218.202 1015.82 4.78695 40.904 0.403102 0.648355 0.797117 0.885424 0.9364 0.965274 0.981268 0.990011
0.002326 2.98558 0.292441 172.479 1098.6 3.09545 31.768 3.25259e-05 0.000131436 0.000303944 0.000546791 0.000850703 0.00120569 0.00160352 0.00202966
0.001275 1.08531 0.288415 356.538 1081.54 2.08732 26.7258 0.00183992 0.00505797 0.0093013 0.0142992 0.0197324 0.0254892 0.0314964 0.0376427
0.002251 3.91633 0.316677 218.459 1025.75 6.34729 33.6912 0.295697 0.490194 0.634091 0.743364 0.824645 0.883097 0.923649 0.951124
0.001798 3.13535 0.3695 329.058 1114.92 7.62493 42.4609 0.00067963 0.002925 0.00697417 0.012808 0.0202006 0.0288843 0.0386556 0.0492664
0.001559 3.44582 0.243022 348.64 1026.36 5.2396 46.0326 0.257419 0.432358 0.566173 0.672252 0.755854 0.820647 0.869905 0.906545
0.002447 3.74297 0.449145 210.374 1017.54 8.78915 20.2379 0.480995 0.751983 0.889819 0.954214 0.981947 0.993259 0.997681 0.999356
0.00129 2.29113 0.221356 417.164 1143.44 2.60139 32.0116 7.4016e-08 2.05737e-07 3.65336e-07 5.36763e-07 7.09303e-07 8.68211e-07 1.01244e-06 1.14336e-06
0.0009 2.28651 0.28811 253.054 1018.54 4.79796 46.9756 0.469328 0.757267 0.897514 0.958914 0.984266 0.994314 0.998228 0.99973
0.001423 3.05699 0.364537 131.573 1063.09 4.76136 26.5849 0.228906 0.386782 0.513595 0.618807 0.705607 0.776122 0.832314 0.876088
0.002302 1.03633 0.415838 81.3767 1113.39 2.48188 26.3995 0.000318017 0.00154193 0.00395751 0.0076498 0.0125181 0.018471 0.0253455 0.0329848
0.002228 1.4564 0.483991 208.544 1023.27 1.83001 44.7327 0.196453 0.341629 0.455927 0.549082 0.626148 0.690289 0.743709 0.788111
0.000598 1.5394 0.38926 181.405 1113.49 1.83957 35.9185 0.134489 0.239242 0.327999 0.405682 0.474562 0.53583 0.590339 0.63876
0.00058 2.06341 0.26982 166.403 1024.42 4.05026 7.08071 0.463299 0.770971 0.915492 0.97187 0.991708 0.99827 1.00036 1.00101
0.002139 2.21844 0.487029 73.693 1046.01 2.81016 34.3743 0.233249 0.394655 0.519566 0.621376 0.704961 0.773069 0.827512 0.870457
0.001207 2.25818 0.370962 428.196 1101.88 3.39641 10.8409 0.00560532 0.0141314 0.024411 0.0358817 0.0481221 0.0607091 0.0734182 0.0860546
0.001877 3.66778 0.271382 373.887 1055.95 7.44538 40.7395 0.0385883 0.0963169 0.160381 0.225307 0.288529 0.348992 0.405925 0.458748
0.001371 1.04331 0.212249 391.425 1050.86 1.82101 32.4636 0.0051535 0.0134472 0.0237608 0.0355249 0.0482064 0.0613709 0.0747577 0.088172
0.001827 3.94659 0.474835 72.9514 1088.19 4.97327 25.8827 0.187312 0.31896 0.427372 0.520609 0.601576 0.671838 0.732427 0.78414
0.002553 1.91861 0.363195 201.606 1037.44 3.17522 43.4521 0.0831643 0.166661 0.246436 0.321012 0.389787 0.452641 0.509822 0.561658
0.002619 0.772378 0.44883 320.357 1102.82 1.66156 40.6863 3.21752e-07 7.06242e-07 1.06518e-06 1.40075e-06 1.70237e-06 1.96448e-06 2.18441e-06 2.36043e-06
0.001514 1.90528 0.229024 104.169 1053.78 2.71998 8.75306 0.140408 0.254606 0.354048 0.442086 0.520389 0.589969 0.651454 0.705451
0.001765 3.4823 0.457778 274.427 1061.53 8.95262 17.0827 0.190121 0.353023 0.491983 0.607483 0.701078 0.775191 0.832696 0.876669
0.000659 3.53622 0.325631 430.999 1061.17 3.86783 8.28128 0.202654 0.352736 0.470354 0.565487 0.644143 0.70939 0.763329 0.807678
0.002412 1.75452 0.286735 172.858 1093.69 4.67832 10.5464 2.58481e-05 0.000168132 0.000524103 0.00116822 0.00214504 0.00346567 0.00512549 0.00710931
0.002381 1.77963 0.40622 72.0079 1047.12 3.66827 22.161 0.242455 0.416487 0.55763 0.672071 0.762675 0.832098 0.883724 0.921088
0.001198 0.988025 0.135401 464.224 1088.34 2.57008 39.6905 4.00631e-07 1.60055e-06 3.73922e-06 6.77715e-06 1.06093e-05 1.49672e-05 1.97153e-05 2.47388e-05
0.00136 2.37031 0.225076 145.337 1084.22 4.6371 10.8193 0.0487266 0.121419 0.198796 0.274446 0.346116 0.41318 0.47536 0.532403
0.001211 1.85797 0.187344 200.762 1022.18 3.97627 13.6871 0.405885 0.649145 0.802586 0.894964 0.94694 0.97444 0.988295 0.995014
0.002097 3.29504 0.115768 221.72 1109.67 4.29366 42.3538 3.69787e-14 3.548e-13 1.338e-12 3.2646e-12 6.19196e-12 1.00182e-11 1.45329e-11 1.94861e-11
0.001662 1.48232 0.350241 97.5059 1084.81 3.92064 42.9458 0.0722673 0.173452 0.277484 0.376209 0.466827 0.548547 0.620612 0.683416
0.002045 3.37677 0.215308 437.032 1022.2 8.65466 39.7589 0.293582 0.496536 0.651302 0.76592 0.846839 0.902103 0.938721 0.96236
0.001768 0.881589 0.31864 50.5757 1010.62 2.34368 37.8775 0.598015 0.890664 0.97629 0.995805 0.999716 1.00044 1.00056 1.00058
0.002527 1.20253 0.252101 460.588 1136.49 1.25895 19.863 1.18653e-15 1.66285e-15 1.84381e-15 1.91667e-15 1.94901e-15 1.96404e-15 1.97105e-15 1.97429e-15
0.001282 3.15414 0.329173 86.494 1067.36 4.03512 18.7995 0.244927 0.410385 0.538189 0.64246 0.728076 0.797412 0.852253 0.894532
0.00209 2.54346 0.169571 377.187 1022.81 7.14751 29.9143 0.210593 0.390785 0.541754 0.664033 0.759368 0.831297 0.884144 0.921792
0.002193 1.33973 0.284697 217.926 1033.74 1.73581 34.5769 0.046869 0.0963531 0.145698 0.193638 0.239461 0.282897 0.323939 0.362544
0.000756 0.722701 0.15154 243.396 1146.35 2.09575 35.6456 3.32071e-06 1.75468e-05 4.89899e-05 0.000101869 0.000177411 0.000275941 0.000396029 0.000534703
0.001238 1.50307 0.158592 306.267 1091.99 3.36046 11.8519 3.36323e-05 0.000177108 0.000485583 0.000986318 0.00169355 0.00259809 0.00368353 0.0049333
0.001612 0.932083 0.180337 97.66 1075.66 2.03166 15.7461 0.00138253 0.00660543 0.0163048 0.0301431 0.0473565 0.0671127 0.0886246 0.111233
0.002181 2.23443 0.310602 231.531 1058.62 5.60137 20.532 0.0257255 0.0730952 0.13104 0.193288 0.256265 0.317385 0.375739 0.430872
0.00122 1.32826 0.345805 148.49 1015.97 1.49937 20.6162 0.266624 0.486287 0.64962 0.765273 0.844544 0.897993 0.933484 0.956915
0.002382 3.79926 0.129726 410.573 1129.8 9.26054 34.0654 1.40303e-20 1.31584e-19 4.52815e-19 9.98985e-19 1.72061e-18 2.54122e-18 3.39351e-18 4.22345e-18
0.001078 2.4158 0.329272 382.179 1055.1 3.73118 35.527 0.1422 0.256577 0.355445 0.442257 0.518549 0.585416 0.643513 0.69364
0.000522 3.14533 0.422149 134.141 1032.13 6.7029 33.7964 0.510285 0.834489 0.956664 0.991046 0.999381 1.00124 1.00164 1.00173
0.000734 1.44579 0.146894 443.2 1081.62 1.91837 14.6012 0.00369648 0.00984719 0.017619 0.0265617 0.0362573 0.0463676 0.056693 0.0670711
0.000846 3.46763 0.206473 244.229 1045.88 8.05623 37.3094 0.412584 0.65412 0.809915 0.903751 0.95479 0.980385 0.992373 0.997675
0.002085 2.05692 0.239653 269.962 1009.54 4.74015 26.9058 0.473294 0.74343 0.882059 0.948233 0.978205 0.991147 0.996577 0.998809
0.00231 2.88911 0.419839 457.659 1140.65 5.16056 47.1651 9.39434e-08 2.75487e-07 5.13057e-07 7.84665e-07 1.06596e-06 1.3335e-06 1.58816e-06 1.82752e-06
0.001719 3.68669 0.19132 167.31 1130.68 5.2158 15.7147 1.83966e-06 1.57626e-05 5.76961e-05 0.000143532 0.000285134 0.000489368 0.000759268 0.00109221
0.002041 3.41225 0.166554 405.814 1029.44 6.12246 44.6427 0.0931206 0.190977 0.283643 0.3691 0.44698 0.517356 0.58051 0.636957
0.001996 1.29599 0.444139 366.452 1048.6 3.5838 11.0495 0.0419776 0.0964704 0.155531 0.215347 0.273827 0.329877 0.382631 0.431523
0.001947 0.741506 0.31845 254.389 1080.6 0.769353 29.4809 1.07181e-05 2.30356e-05 3.41912e-05 4.41549e-05 5.31352e-05 6.11581e-05 6.82524e-05 7.44491e-05
0.002544 3.60719 0.185293 279.006 1041.82 9.66313 37.446 0.0367927 0.109693 0.194923 0.281599 0.365063 0.443062 0.514798 0.580041
0.002382 3.81879 0.19788 486.057 1103.05 6.20465 39.6735 1.13908e-10 5.08724e-10 1.2193e-09 2.19295e-09 3.32224e-09 4.54432e-09 5.7914e-09 7.01434e-09
0.001371 0.539435 0.134754 210.271 1085.81 1.0813 49.562 1.48554e-08 5.28853e-08 1.12383e-07 1.88022e-07 2.72333e-07 3.59959e-07 4.4825e-07 5.35504e-07
0.000734 3.03044 0.189765 470.381 1114.05 3.86687 12.682 0.00642026 0.0174471 0.0313906 0.0472181 0.0642185 0.081763 0.0994551 0.1171
0.000823 2.50913 0.41665 257.266 1053.74 7.44502 36.324 0.481372 0.735158 0.871149 0.939988 0.972938 0.988245 0.995172 0.99827
0.001022 1.84552 0.304878 311.924 1076.88 2.65416 6.24607 0.0452522 0.0949235 0.145326 0.194747 0.242163 0.287335 0.330049 0.370283
0.000533 3.40908 0.13999 478.167 1027.01 3.80711 39.1867 0.261757 0.471338 0.627055 0.74117 0.823467 0.881845 0.92227 0.949736
0.000922 3.15105 0.332438 262.308 1121.9 3.23613 37.3798 0.03075 0.0656592 0.101546 0.13704 0.171393 0.204381 0.235878 0.265858
0.001763 3.53153 0.490849 241.967 1080.96 8.98192 37.6642 0.119473 0.246507 0.365459 0.472086 0.565187 0.645029 0.712657 0.769082
0.001158 2.07429 0.259002 92.1626 1088.94 4.91419 46.425 0.194753 0.360426 0.501684 0.620769 0.718809 0.79695 0.857353 0.902437
0.001305 1.64016 0.374166 309.04 1007.7 3.06756 38.4041 0.42178 0.70078 0.852188 0.92811 0.965372 0.983357 0.992011 0.996172
0.001772 0.597978 0.420897 186.87 1015.03 1.61202 8.05307 0.404594 0.638546 0.779301 0.864593 0.916285 0.94797 0.967609 0.979793
0.001622 2.3854 0.463755 423.042 1071.47 5.1183 43.2645 0.0358946 0.0822407 0.132739 0.184187 0.235036 0.284291 0.331441 0.375896
0.001813 1.88496 0.3524 186.931 1132.08 5.06186 27.1884 8.10265e-05 0.000454892 0.0012915 0.00267756 0.00465643 0.00721231 0.0102957 0.0138502
0.00107 3.45246 0.182615 292.927 1101.07 10.0657 37.4705 0.0231601 0.0801018 0.154191 0.234043 0.313416 0.389474 0.460796 0.526617
0.001585 3.62672 0.1818 169.579 1101.84 5.1844 6.07893 0.000755985 0.00386723 0.00991979 0.0187677 0.0299456 0.0428946 0.0570983 0.0720928
0.000643 1.79927 0.235309 471.133 1078.32 4.39655 30.6028 0.126584 0.248916 0.361434 0.46149 0.54854 0.623342 0.686996 0.74083
0.002022 0.562583 0.187372 349.867 1063.7 1.23699 10.5389 1.70908e-07 4.39476e-07 7.5253e-07 1.08187e-06 1.40082e-06 1.68789e-06 1.94755e-06 2.18157e-06
0.000576 0.861169 0.271676 384.052 1112.3 1.56185 22.6852 0.0166984 0.0380467 0.0617638 0.0864765 0.111663 0.136892 0.161777 0.185984
0.001121 2.67198 0.294667 142.442 1125.15 4.58632 19.2275 0.0371271 0.0935487 0.155447 0.217441 0.277325 0.334302 0.388094 0.438308
0.000984 1.16347 0.359749 348.214 1101.59 2.14263 25.8663 0.00889078 0.0216928 0.0366912 0.0530809 0.07034 0.0879575 0.105571 0.122976
0.001294 3.26565 0.478664 328.276 1146.28 8.51046 7.13608 0.0115163 0.0352282 0.0673745 0.104928 0.145245 0.186888 0.228844 0.27017
0.002372 3.98779 0.19169 304.747 1126.42 6.78693 34.7342 1.40476e-12 1.07628e-11 3.59295e-11 8.12859e-11 1.46725e-10 2.29186e-10 3.24762e-10 4.28333e-10
0.001414 3.86511 0.222747 416.227 1037.63 9.94006 40.1228 0.26831 0.463676 0.617725 0.735734 0.822605 0.883947 0.925746 0.95352
0.002078 3.91683 0.386922 127.376 1054.29 8.28519 43.6541 0.276793 0.465137 0.613825 0.730423 0.818516 0.882062 0.925885 0.954843
0.001049 3.32153 0.393533 217.691 1041.93 5.19073 31.3904 0.328431 0.552605 0.706513 0.81181 0.882228 0.927806 0.9566 0.974377
0.001885 0.706435 0.456017 384.047 1134.84 1.70396 43.327 7.77874e-07 1.64793e-06 2.4041e-06 3.08916e-06 3.697e-06 4.22128e-06 4.66473e-06 5.03036e-06
0.001842 0.798992 0.364592 431.08 1092.64 1.4404 25.2312 8.52249e-06 1.86602e-05 2.79673e-05 3.65912e-05 4.45584e-05 5.18037e-05 5.82789e-05 6.39863e-05
0.001323 2.74278 0.462807 457.907 1143.96 6.05476 24.636 0.00121085 0.00374121 0.00744061 0.0120449 0.0173537 0.0232492 0.0295412 0.0361055
0.001615 1.26801 0.165265 303.362 1120.42 1.31618 30.9961 1.2846e-11 2.79327e-11 4.16676e-11 5.2662e-11 6.06625e-11 6.67639e-11 7.14151e-11 7.49389e-11
0.002662 0.725998 0.177071 121.971 1086.6 1.03979 7.02954 6.49737e-12 2.06841e-11 3.93467e-11 5.86504e-11 7.71682e-11 9.42459e-11 1.09282e-10 1.22009e-10
0.001264 3.85441 0.18059 413.967 1032.88 6.52448 23.4139 0.2334 0.395793 0.526342 0.633698 0.720994 0.790704 0.84528 0.887079
0.000901 2.82878 0.495642 315.82 1117.01 5.22895 37.2165 0.108538 0.209126 0.301999 0.386501 0.462465 0.530115 0.590079 0.642964
0.001334 3.3448 0.350482 146.169 1118.44 9.6223 14.5 0.110747 0.248879 0.380148 0.497915 0.600603 0.688155 0.760626 0.819302
0.002211 3.32941 0.433219 291.119 1006.92 7.40592 48.8692 0.506841 0.805534 0.931238 0.976964 0.992537 0.997706 0.999409 0.999965
0.001337 0.913746 0.143694 198.236 1028.11 2.59791 25.0694 0.1914 0.363098 0.509889 0.630905 0.727304 0.801879 0.858408 0.900242
0.000948 0.638367 0.268386 151.425 1087.57 1.75617 7.46647 0.0302828 0.078665 0.135535 0.195838 0.256662 0.315653 0.371695 0.424492
0.000587 0.759023 0.158458 216.013 1002.07 1.33159 14.5651 0.421577 0.726861 0.885993 0.955563 0.98344 0.994129 0.998157 0.999677
0.002102 3.80083 0.457163 472.413 1047.87 4.6582 5.83501 0.0607486 0.118298 0.172968 0.224689 0.273358 0.318911 0.361333 0.400929
0.000989 1.00019 0.450982 492.766 1062.79 2.12505 23.6284 0.0734124 0.142643 0.208453 0.269967 0.326769 0.378615 0.425939 0.469222
0.000696 1.27105 0.108087 170.772 1004.91 1.28216 44.4229 0.251145 0.491904 0.690777 0.828861 0.912197 0.957649 0.980721 0.991843
0.002309 2.88561 0.246932 250.776 1068.59 7.85226 12.4743 0.0028036 0.0132619 0.0319987 0.0577268 0.0885253 0.122729 0.15888 0.195831
0.001018 2.98915 0.470841 54.6472 1006.49 3.54318 36.2446 0.295912 0.581142 0.801338 0.923901 0.975774 0.993843 0.999342 1.00086
0.001325 1.1822 0.106198 368.708 1144.27 2.50502 32.5154 8.0635e-17 2.55884e-16 4.55756e-16 6.45024e-16 8.09195e-16 9.39623e-16 1.04382e-15 1.12671e-15
0.000523 2.11929 0.286413 233.152 1126.9 2.4882 18.4837 0.110438 0.201028 0.280492 0.351822 0.416306 0.474744 0.527668 0.575599
0.002146 1.04253 0.488919 125.556 1045.65 1.43657 45.0801 0.0869745 0.164801 0.236392 0.302467 0.363248 0.418965 0.469775 0.516142
